"id","company_id","name","com_name","group_id","is_ifp","player_os_version","model_id","model_name","created_at"
"5935","2600","臺中市立大道國中","Taiwan","4441","1","5.0.1","37","RP755S","2019-07-11 00:52:35"
"5936","2600","臺中市立大道國中","Taiwan","4441","1","5.0.1","37","RP755S","2019-07-11 00:54:53"
"5937","2600","臺中市立大道國中","Taiwan","4441","1","5.0.1","37","RP755S","2019-07-11 01:24:28"
"5938","2600","臺中市立大道國中","Taiwan","4441","1","5.0.1","37","RP755S","2019-07-11 02:03:15"
"5939","2600","臺中市立大道國中","Taiwan","4441","1","5.0.1","37","RP755S","2019-07-11 02:16:13"
"5940","2600","臺中市立大道國中","Taiwan","4441","1","5.0.1","37","RP755S","2019-07-11 02:43:27"
"5941","2600","臺中市立大道國中","Taiwan","4441","1","5.0.1","37","RP755S","2019-07-11 02:47:55"
"5942","2600","臺中市立大道國中","Taiwan","4441","1","5.0.1","37","RP755S","2019-07-11 03:09:57"
"5943","2600","臺中市立大道國中","Taiwan","4441","1","5.0.1","37","RP755S","2019-07-11 03:22:20"
"4522","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-02-27 06:25:00"
"4629","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-03-05 03:58:32"
"4750","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-03-20 01:28:26"
"5444","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-06-03 06:24:23"
"5445","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-06-03 06:30:03"
"5447","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-06-03 06:46:03"
"5448","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-06-03 06:50:18"
"5450","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-06-03 06:56:54"
"5451","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-06-03 07:01:43"
"5452","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-06-03 07:04:12"
"5453","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-06-03 07:07:13"
"6287","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-08-06 01:23:19"
"6290","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-08-06 07:42:09"
"6614","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-08-23 07:51:41"
"6615","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-08-23 07:57:37"
"6616","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-08-23 08:00:26"
"6806","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-06 08:33:06"
"6852","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-11 05:15:55"
"6853","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-11 05:22:27"
"6857","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-11 05:33:47"
"6858","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-11 06:14:18"
"6859","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-11 06:17:29"
"6861","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-11 06:21:00"
"6865","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-11 06:22:47"
"6866","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-11 06:24:50"
"6868","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-11 06:29:12"
"6869","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-11 06:33:02"
"6870","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-11 07:13:19"
"6871","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-11 07:16:38"
"6873","2623","台北市立實踐國中","Taiwan","4489","1","5.1.1","20","RP860K","2019-09-11 07:21:57"
"4544","2646","TGI","Hong Kong","4519","1","6.0","34","RP6501K","2019-02-28 07:18:10"
"6437","2701","AV Media Systems","Australia","4605","1","6.0","34","RP6501K","2019-08-13 04:25:43"
"5396","2770","iClass Canada","CANADA","4715","1","6.0","34","RP6501K","2019-05-27 18:59:30"
"5743","2776","Synnex NZ","New Zealand","4725","1","6.0","34","RP6501K","2019-06-26 02:15:22"
"5415","2795","Alloys","Australia","4754","1","6.0","34","RP6501K","2019-05-29 05:40:35"
"5426","2795","Alloys","Australia","4754","1","6.0","34","RP6501K","2019-05-30 03:56:27"
"6039","2807","CAC","Australia","4770","1","5.1.1","19","RP750K","2019-07-19 03:02:33"
"6173","2807","CAC","Australia","4770","1","5.1.1","20","RP860K","2019-07-30 03:32:04"
"6174","2807","CAC","Australia","4770","1","5.1.1","20","RP860K","2019-07-30 03:33:04"
"6310","2807","CAC","Australia","4770","1","6.0","35","RP7501K","2019-08-06 22:58:36"
"6560","2807","CAC","Australia","4770","1","6.0","35","RP7501K","2019-08-21 04:40:57"
"6561","2807","CAC","Australia","4770","1","6.0","35","RP7501K","2019-08-21 04:49:26"
"6562","2807","CAC","Australia","4770","1","6.0","35","RP7501K","2019-08-21 04:51:08"
"6563","2807","CAC","Australia","4770","1","6.0","35","RP7501K","2019-08-21 04:54:24"
"6564","2807","CAC","Australia","4770","1","6.0","35","RP7501K","2019-08-21 05:05:36"
"5043","2844","Oregon City Scho","United States","4845","1","6.0","35","RP7501K","2019-04-25 23:04:44"
"5074","2852","IJN","Malaysia","4861","1","5.1.1","18","RP704K","2019-04-30 07:27:06"
"5085","2860","School District","United States","4870","1","6.0","34","RP6501K","2019-05-01 18:51:45"
"5218","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-05-08 20:52:14"
"5268","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-05-15 20:36:27"
"5557","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-14 12:01:20"
"5559","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-14 12:47:22"
"5560","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-14 13:28:11"
"5562","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-14 14:50:36"
"5563","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-14 15:00:45"
"5564","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-14 15:12:43"
"5565","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-14 15:31:20"
"5566","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-14 15:40:28"
"5567","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-14 15:48:47"
"5568","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-14 15:59:25"
"5576","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-17 16:27:03"
"5579","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-17 16:40:01"
"5580","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-17 16:43:13"
"5582","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-17 17:11:00"
"5583","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-17 17:25:45"
"5584","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-17 17:50:13"
"5585","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-17 19:45:02"
"5586","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-17 19:50:43"
"5587","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-17 20:03:08"
"5588","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-17 20:06:03"
"5595","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-18 12:03:31"
"5596","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-18 12:04:58"
"5598","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-18 12:18:54"
"5605","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-18 16:28:00"
"5606","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-18 16:43:13"
"5607","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-18 18:53:28"
"5608","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-18 19:06:15"
"5609","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-18 19:13:24"
"5610","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-18 19:25:26"
"5611","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-18 19:35:14"
"5619","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-19 13:02:06"
"5620","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-19 13:05:59"
"5621","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-19 13:51:22"
"5622","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-19 13:53:40"
"5624","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-19 14:02:28"
"5625","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-19 14:11:22"
"5626","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-19 14:19:46"
"5632","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-19 19:27:35"
"5633","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-19 19:28:02"
"5634","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-19 19:44:19"
"5649","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-20 11:47:55"
"5650","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-20 11:55:06"
"5651","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-20 12:01:52"
"5659","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-20 15:49:26"
"5662","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-20 16:01:28"
"5666","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-21 11:19:05"
"5667","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-21 11:24:17"
"5668","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-21 11:59:26"
"5670","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-21 12:56:04"
"5671","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-21 13:03:52"
"5700","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-24 17:06:13"
"5701","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-24 17:09:36"
"5702","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-24 17:14:54"
"5703","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-24 20:23:38"
"5721","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-25 11:56:43"
"5722","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-25 12:14:35"
"5728","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-25 19:03:21"
"5738","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-25 20:03:55"
"5739","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-25 20:19:32"
"5740","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-25 20:20:58"
"5751","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-26 12:34:05"
"5752","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-26 12:44:23"
"5753","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-26 16:46:31"
"5754","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-26 16:59:57"
"5755","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-26 17:19:12"
"5756","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-26 17:39:41"
"5757","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-26 19:25:37"
"5758","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-26 19:34:32"
"5776","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-27 11:35:29"
"5779","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-27 15:17:32"
"5780","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-27 15:56:39"
"5781","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-27 16:10:48"
"5782","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-27 16:19:11"
"5783","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-27 16:27:55"
"5784","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-06-27 17:53:29"
"5809","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-01 17:28:09"
"5810","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-01 17:45:36"
"5811","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-01 17:50:29"
"5812","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-01 19:00:50"
"5813","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-01 19:04:00"
"5814","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-01 19:10:29"
"5815","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-01 19:23:29"
"5816","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-01 19:32:49"
"5835","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-03 14:32:07"
"5837","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-03 14:45:58"
"5839","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-03 15:08:39"
"5840","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-03 15:21:00"
"5841","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-03 15:32:16"
"5842","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-03 19:02:22"
"5843","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-03 19:14:08"
"5844","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-03 19:31:16"
"5871","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-08 11:37:51"
"5872","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-08 11:52:16"
"5873","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-08 12:08:13"
"5875","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-08 12:26:09"
"5876","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-08 12:38:15"
"5878","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-08 12:51:53"
"5881","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-08 13:08:42"
"5886","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-08 16:05:54"
"5887","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-08 16:09:50"
"5888","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-08 16:15:57"
"5889","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-08 16:32:41"
"5891","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-08 16:43:17"
"5893","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-08 20:37:39"
"5898","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-09 16:01:17"
"5899","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-09 16:35:36"
"5900","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-09 16:48:05"
"5902","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-09 17:14:38"
"5903","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-09 17:46:04"
"5907","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-09 20:14:01"
"5919","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-10 13:03:53"
"5920","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-10 13:21:25"
"5921","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-10 13:35:40"
"5928","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-10 14:36:27"
"5929","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-10 15:15:34"
"5931","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-10 15:46:55"
"5932","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-10 19:16:49"
"5933","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-10 19:27:09"
"5934","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-10 19:49:02"
"5945","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-11 13:03:02"
"5946","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-11 13:07:08"
"5947","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-11 13:46:54"
"5948","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-11 13:53:56"
"5949","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-11 14:10:15"
"5951","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-11 15:51:07"
"5978","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-15 17:43:42"
"5979","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-15 17:57:55"
"5980","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-15 18:04:48"
"5981","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-15 18:15:49"
"5982","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-15 20:03:43"
"5983","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-15 20:11:37"
"5984","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-15 20:24:10"
"5991","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-16 12:44:52"
"5992","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-16 12:47:01"
"5993","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-16 13:02:30"
"5994","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-16 13:10:44"
"5995","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-16 13:17:48"
"5996","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-16 13:21:14"
"5998","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-16 13:39:59"
"5999","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-16 13:56:31"
"6000","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-16 14:29:01"
"6028","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-18 17:35:03"
"6029","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-18 17:41:39"
"6030","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-18 17:47:41"
"6031","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-18 17:53:58"
"6033","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-18 19:22:26"
"6060","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-22 13:52:15"
"6061","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-22 13:58:08"
"6062","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-22 14:02:23"
"6063","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-22 14:10:54"
"6064","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-22 14:20:20"
"6065","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-22 14:30:29"
"6066","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-22 14:40:19"
"6067","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-22 14:49:13"
"6068","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-22 15:38:31"
"6081","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-23 16:23:17"
"6082","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-23 16:34:14"
"6083","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-23 16:54:17"
"6084","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-23 16:59:54"
"6085","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-23 17:00:56"
"6086","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-23 17:13:57"
"6087","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-23 17:18:17"
"6088","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-23 17:28:00"
"6089","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-23 17:36:55"
"6090","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-23 17:44:21"
"6091","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-23 17:47:31"
"6092","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-23 17:58:14"
"6113","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-24 15:24:01"
"6114","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-24 15:27:14"
"6115","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-24 15:30:19"
"6117","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-24 15:45:31"
"6118","2886","Oshkosh Schools","United States","4927","1","6.0","35","RP7501K","2019-07-24 15:56:36"
