"id";"mct_company_id";"enable_flag";"name";"pairing_code";"nation_region_id";"total_space";"free_space";"created_at";"updated_at";"group";"status";"device_count";"warning_mail";"bdp_keep_last_at";"good_at";"expired_at"
"1";"1";"Y";"BenQ";"0000";"218";"2097152";"2097152";"2015-05-23 01:02:01";"2019-10-17 16:00:10";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"3";"1001";"Y";"Admin";"LTQY";"212";"2097152";"1446161";"2015-05-23 01:02:01";"2019-10-17 16:00:10";"T";"Y";"6";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"253";"1002";"Y";"明基科技";"TSSM";"45";"2097152";"2097152";"2015-12-07 10:13:09";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"254";"1003";"Y";"明基电通";"R2IH";"45";"2097152";"2097152";"2015-12-07 10:18:56";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"255";"1004";"Y";"benq";"MRGH";"45";"2097152";"2097152";"2015-12-08 11:13:27";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"256";"1005";"Y";"永辉会员店";"NGHU";"45";"104857600";"104857600";"2015-12-18 10:23:47";"2019-10-17 16:00:10";"P";"E";"0";"0";"2017-12-21 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"258";"1006";"Y";"elle1221a";"P6FU";"218";"104857600";"104843332";"2015-12-21 19:12:38";"2019-10-17 16:00:10";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"259";"1007";"Y";"elle1221aa";"8ZBG";"218";"2097152";"2097152";"2015-12-21 19:18:58";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"260";"1008";"Y";"明基电通";"2HO5";"45";"2097152";"2097152";"2015-12-22 10:51:41";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"261";"1009";"Y";"明基电通";"QJLA";"45";"2097152";"2097152";"2015-12-23 09:29:02";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"263";"1010";"Y";"benq";"UG1U";"218";"2097152";"2097152";"2015-12-24 10:47:27";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"264";"1011";"Y";"BenQ";"EE7X";"45";"2097152";"2097152";"2015-12-24 11:05:17";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"265";"1012";"Y";"明基电通";"0E9M";"45";"2097152";"2097152";"2015-12-25 16:45:00";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"266";"1013";"Y";"BenQ";"23KI";"45";"2097152";"2097152";"2015-12-28 10:13:20";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"267";"1014";"Y";"明基电通";"GNMG";"45";"2097152";"2097152";"2015-12-28 11:09:19";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"268";"1015";"Y";"benq";"S6W8";"45";"2097152";"2097152";"2015-12-29 08:07:24";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"269";"1016";"Y";"benq";"NDIO";"45";"2097152";"2097152";"2015-12-29 08:27:48";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"270";"1017";"Y";"benq";"WN9T";"45";"2097152";"2097152";"2015-12-29 08:29:53";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"271";"1018";"Y";"benq";"H1ZP";"46";"2097152";"2097152";"2015-12-30 15:19:42";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:15";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"272";"1019";"Y";"partner";"O5PN";"45";"2097152";"2097152";"2016-01-04 11:16:06";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"273";"1020";"Y";"上海来伊份股份有限公司";"V8UA";"45";"2097152";"2097152";"2016-01-05 10:26:28";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"274";"1021";"Y";"同辉佳视（北京）信息技术股份有限";"KRLD";"143";"2097152";"2097152";"2016-01-06 19:21:47";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"275";"1022";"Y";"BenQ";"FBWW";"218";"104857600";"104857600";"2016-01-07 10:17:41";"2019-10-17 16:00:10";"P";"E";"0";"0";"2018-07-25 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"276";"1023";"Y";"BenQ";"QNEE";"45";"2097152";"2097152";"2016-01-07 11:20:15";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"277";"1024";"Y";"悠客生活";"K4C3";"45";"2097152";"2097152";"2016-01-07 13:05:50";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"278";"1025";"Y";"BenQ";"JEZA";"218";"2097152";"2097152";"2016-01-07 19:29:59";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"279";"1026";"Y";"PARTNER";"PAGE";"45";"104857600";"102749993";"2016-01-12 13:42:54";"2019-10-17 16:00:10";"P";"Y";"0";"1";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"280";"1027";"Y";"LeYOU";"LVCW";"1";"2097152";"2097152";"2016-01-15 11:01:01";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"281";"1028";"Y";"BenQ";"23OP";"218";"2097152";"2097152";"2016-01-19 13:38:11";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"282";"1029";"Y";"电竞馆";"RDHN";"45";"2097152";"2097152";"2016-01-19 13:53:51";"2019-10-17 16:00:10";"T";"E";"13";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"284";"1030";"Y";"test123";"U30I";"45";"2097152";"2097152";"2016-02-03 13:20:22";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"285";"1031";"Y";"csoftech";"2QWW";"45";"104857600";"101650630";"2016-02-15 16:52:54";"2019-10-17 16:00:10";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"286";"1032";"Y";"BENQ";"SKQS";"218";"2097152";"2097152";"2016-02-20 11:01:50";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"287";"1033";"Y";"benq";"QN65";"45";"2097152";"2097152";"2016-02-24 10:26:46";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"288";"1034";"Y";"永辉会员店总部管理";"YRZM";"45";"104857600";"102768474";"2016-03-17 21:36:12";"2019-10-17 16:00:10";"P";"Y";"25";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"289";"1035";"Y";"福州新雅图网络科技有限公司";"VTNQ";"45";"2097152";"2097152";"2016-03-18 11:16:56";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"290";"1036";"Y";"朵瑞";"WSU2";"45";"2097152";"2097152";"2016-03-18 15:33:20";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"291";"1037";"Y";"电竞馆";"N3BF";"45";"2097152";"2097152";"2016-03-21 17:29:35";"2019-10-17 16:00:10";"T";"E";"12";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"292";"1038";"Y";"LC";"SMMM";"45";"2097152";"2097152";"2016-03-30 23:32:47";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"293";"1039";"Y";"BenQ";"WSC9";"218";"2097152";"2097152";"2016-04-01 10:49:00";"2019-10-17 16:00:10";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"296";"1040";"Y";"MJDT";"RMHI";"45";"2097152";"2097152";"2016-04-05 15:58:39";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"297";"1041";"Y";"TaiXing";"USLK";"45";"2097152";"2097152";"2016-04-13 11:43:15";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"298";"1042";"Y";"BenQ";"AO8B";"218";"104857600";"102173192";"2016-04-22 14:18:18";"2019-10-17 16:00:10";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"299";"1043";"Y";"TH";"8PKD";"45";"2097152";"2097152";"2016-04-26 18:52:25";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"300";"1044";"Y";"BenQ";"VDA2";"218";"2097152";"2097152";"2016-04-27 11:42:12";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"301";"1045";"Y";"wkg";"TN4Q";"38";"2097152";"2097152";"2016-05-01 11:27:48";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"302";"1046";"Y";"wuhankeji";"LTCQ";"1";"2097152";"2097152";"2016-05-01 11:28:32";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"303";"1047";"Y";"BenQ";"PZFP";"218";"2097152";"2097152";"2016-05-04 11:31:52";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"304";"1048";"Y";"lcdigital";"GLF2";"45";"2097152";"2097152";"2016-05-11 15:37:54";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"305";"1049";"Y";"BenQ";"UXEZ";"1";"2097152";"2097152";"2016-05-26 09:09:17";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"306";"1050";"Y";"BenQ";"NWYX";"1";"2097152";"2097152";"2016-05-26 09:14:00";"2019-10-17 16:00:10";"T";"E";"0";"0";"2016-12-31 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"307";"1051";"Y";"明基电通";"RDAO";"45";"2097152";"2097152";"2016-05-26 09:39:44";"2019-10-17 16:00:10";"T";"E";"0";"0";"2016-12-31 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"308";"1052";"Y";"BenQ";"QGVL";"1";"2097152";"2097152";"2016-05-26 10:44:31";"2019-10-17 16:00:10";"T";"E";"0";"0";"2016-12-31 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"309";"1053";"Y";"Benq";"JSO3";"45";"2097152";"2097152";"2016-05-27 08:18:59";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-01-01 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"310";"1054";"Y";"英龙华通";"DANR";"45";"2097152";"2097152";"2016-06-15 17:29:32";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-01-19 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"311";"1055";"Y";"明基电通";"HJJC";"45";"2097152";"2097152";"2016-06-29 15:47:06";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-02-02 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"312";"1056";"Y";"qqqqqq";"3NSF";"1";"2097152";"2097152";"2016-07-06 16:58:36";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"313";"1057";"Y";"qqqqqq";"2UVK";"1";"2097152";"2097152";"2016-07-06 16:59:40";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-02-10 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"314";"1058";"Y";"上海教科实验中学";"4FRX";"45";"2097152";"2097152";"2016-07-08 13:01:36";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-02-12 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"315";"1059";"Y";"BenQ HK Limited";"XNXL";"92";"2097152";"2097152";"2016-07-11 09:52:22";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:16";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"317";"1060";"Y";"BenQ HK Limited";"D3OJ";"92";"104857600";"104857600";"2016-07-13 10:02:56";"2019-10-17 16:00:10";"P";"E";"0";"0";"2018-01-18 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"318";"1061";"Y";"megasilver";"6BQG";"218";"2097152";"2097152";"2016-07-15 14:46:08";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-02-19 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"319";"1062";"Y";"partnercq";"OBDR";"45";"104857600";"104749208";"2016-07-15 23:56:38";"2019-10-17 16:00:10";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"320";"1063";"Y";"拍档";"XNME";"45";"2097152";"2097152";"2016-07-16 21:06:21";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-02-20 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"321";"1064";"Y";"benq";"KI91";"45";"2097152";"2097152";"2016-07-18 12:07:58";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:17";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"322";"1065";"Y";"benq";"SFQQ";"45";"2097152";"2097152";"2016-07-18 12:17:58";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-02-22 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"323";"1066";"Y";"benq";"CY9A";"45";"2097152";"2097152";"2016-08-04 16:29:05";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-03-11 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"324";"1067";"Y";"杭州莱准智能";"JEG8";"45";"104857600";"104857600";"2016-08-16 15:56:07";"2019-10-17 16:00:10";"P";"E";"0";"0";"2018-03-29 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"325";"1068";"Y";"明基电通";"1HWR";"45";"2097152";"2097152";"2016-08-18 13:24:37";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-03-25 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"326";"1069";"Y";"重庆攀越科技";"VAJM";"45";"2097152";"2097152";"2016-08-23 11:23:07";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-03-30 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"327";"1070";"Y";"明基电通有限公司";"XM5E";"218";"2097152";"2097152";"2016-08-31 13:35:23";"2019-10-17 16:00:10";"T";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"328";"1071";"Y";"集合石（北京）信息技术有限公司";"XICH";"1";"2097152";"2097152";"2016-09-12 13:13:55";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-04-18 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"329";"1072";"Y";"BenQ";"OAVK";"1";"2097152";"2097152";"2016-09-13 16:57:31";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-04-19 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"330";"1073";"Y";"苏梦服装定制会馆";"4H4U";"45";"2097152";"2097152";"2016-09-16 17:53:56";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-04-22 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"331";"1074";"Y";"benq";"5HMR";"218";"2097152";"2097152";"2016-09-19 10:13:53";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-04-25 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"332";"1075";"Y";"明基电通2";"NO1W";"45";"2097152";"2097152";"2016-09-19 10:39:35";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:17";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"333";"1076";"Y";"明基电通";"UMSJ";"45";"104857600";"97613991";"2016-09-19 10:47:26";"2019-10-17 16:00:10";"P";"Y";"0";"1";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"334";"1077";"Y";"BenQ";"26VT";"1";"2097152";"2097152";"2016-09-22 13:57:44";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-04-28 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"335";"1078";"Y";"融韬信息";"D81R";"45";"2097152";"2097152";"2016-10-10 10:54:40";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-05-17 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"337";"1079";"Y";"南京我乐家居股份有限公司";"K0CQ";"45";"2097152";"2097152";"2016-10-13 16:36:43";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-05-21 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"338";"1080";"Y";"快乐蜂（中国）餐饮管理有限公司";"BAUU";"45";"2097152";"2097152";"2016-10-17 21:01:51";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-05-24 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"339";"1081";"Y";"艾莱依";"GLIU";"45";"2097152";"2097152";"2016-10-24 11:15:46";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-05-31 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"340";"1082";"Y";"bread";"DLI6";"45";"104857600";"102553706";"2016-10-25 13:40:23";"2019-10-17 16:00:10";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"341";"1083";"Y";"breadtalk";"KMUW";"45";"104857600";"101722369";"2016-10-25 14:31:42";"2019-10-17 16:00:10";"P";"Y";"0";"0";NULL;"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"342";"1084";"Y";"上海联纵数据服务有限公司";"LKXP";"45";"2097152";"2097152";"2016-10-28 17:00:51";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-06-04 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"343";"1085";"Y";"我乐集团";"MFWE";"45";"104857600";"102614638";"2016-10-31 14:03:34";"2019-10-17 16:00:10";"P";"E";"0";"0";"2019-12-11 02:19:22";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"344";"1086";"Y";"密鹰";"E8AG";"45";"2097152";"2097152";"2016-11-05 19:00:51";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-06-11 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"345";"1087";"Y";"Global Software ";"DAVP";"45";"2097152";"2097152";"2016-11-15 21:33:29";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-06-21 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"346";"1088";"Y";"冠博软件技术（苏州）有限公司";"B7UO";"45";"2097152";"2097152";"2016-11-16 08:59:01";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-07-19 21:05:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"347";"1089";"Y";"冠博软件技术（苏州）有限公司";"JLXR";"45";"2097152";"2097152";"2016-11-22 11:14:13";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-06-28 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"348";"1090";"Y";"尚品宅配";"G8V0";"45";"2097152";"2097152";"2016-11-22 21:10:23";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-06-28 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"349";"1091";"Y";"阿里巴巴";"VTI2";"1";"2097152";"2097152";"2016-11-23 15:11:41";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-06-29 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"351";"1092";"Y";"冠博软件技术(苏州)有限公司";"1HYR";"45";"2097152";"2097152";"2016-11-25 09:38:25";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-07-01 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"352";"1093";"Y";"gunborunajian";"PZW2";"1";"2097152";"2097152";"2016-11-25 10:28:14";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:17";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"353";"1094";"Y";"guanboruanjian";"LGFS";"1";"2097152";"2097152";"2016-11-25 10:45:14";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:17";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"354";"1095";"Y";"gbrj";"RATG";"1";"2097152";"2097152";"2016-11-25 13:07:12";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:17";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"355";"1096";"Y";"dddd";"NA6E";"1";"2097152";"2097152";"2016-11-25 13:26:23";"2019-10-17 16:00:10";"T";"E";"0";"0";"2017-09-06 16:00:17";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"356";"1097";"Y";"汇骏服饰";"MBMB";"1";"2097152";"2097152";"2016-11-25 13:30:47";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-09-06 16:00:17";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"358";"1098";"Y";"G2000集团";"WFJH";"45";"2097152";"2097152";"2016-11-25 13:55:35";"2019-10-17 16:00:11";"T";"E";"0";"0";"2017-07-01 23:59:59";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
